circuit_id,pair_id,regime_id,regime_label,selected_backend,feature_set,kernel_name,feature_map_label,logical_qubits,expected_active_qubits,primitive,shots_planned,kernel_i,kernel_j,pair_type,measurement_policy,circuit_family,circuit_serialization_status,circuit_artifact_path,circuit_sha256,runtime_options_policy,submission_job_id,session_id,notes
zz4_H0_zz4_pair_0000,zz4_pair_0000,H0,sampler_unmitigated_baseline,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,0,0,diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,No mitigation beyond default primitive behavior; record all default options.,,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0220,zz4_pair_0220,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,11,22,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0221,zz4_pair_0221,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,11,23,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0222,zz4_pair_0222,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,12,12,diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0223,zz4_pair_0223,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,12,13,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0224,zz4_pair_0224,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,12,14,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0225,zz4_pair_0225,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,12,15,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0226,zz4_pair_0226,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,12,16,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0227,zz4_pair_0227,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,12,17,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0228,zz4_pair_0228,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,12,18,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0229,zz4_pair_0229,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,12,19,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0230,zz4_pair_0230,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,12,20,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0231,zz4_pair_0231,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,12,21,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0232,zz4_pair_0232,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,12,22,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0233,zz4_pair_0233,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,12,23,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0234,zz4_pair_0234,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,13,13,diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0235,zz4_pair_0235,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,13,14,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0236,zz4_pair_0236,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,13,15,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0237,zz4_pair_0237,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,13,16,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0238,zz4_pair_0238,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,13,17,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0239,zz4_pair_0239,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,13,18,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0240,zz4_pair_0240,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,13,19,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0241,zz4_pair_0241,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,13,20,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0242,zz4_pair_0242,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,13,21,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0243,zz4_pair_0243,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,13,22,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0244,zz4_pair_0244,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,13,23,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0245,zz4_pair_0245,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,14,14,diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0246,zz4_pair_0246,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,14,15,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0247,zz4_pair_0247,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,14,16,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0248,zz4_pair_0248,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,14,17,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0249,zz4_pair_0249,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,14,18,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0250,zz4_pair_0250,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,14,19,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0251,zz4_pair_0251,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,14,20,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0252,zz4_pair_0252,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,14,21,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0253,zz4_pair_0253,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,14,22,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0254,zz4_pair_0254,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,14,23,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0255,zz4_pair_0255,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,15,15,diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0256,zz4_pair_0256,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,15,16,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0257,zz4_pair_0257,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,15,17,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0258,zz4_pair_0258,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,15,18,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0259,zz4_pair_0259,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,15,19,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0260,zz4_pair_0260,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,15,20,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0261,zz4_pair_0261,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,15,21,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0262,zz4_pair_0262,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,15,22,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0263,zz4_pair_0263,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,15,23,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0264,zz4_pair_0264,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,16,16,diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0265,zz4_pair_0265,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,16,17,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0266,zz4_pair_0266,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,16,18,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0267,zz4_pair_0267,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,16,19,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0268,zz4_pair_0268,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,16,20,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0269,zz4_pair_0269,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,16,21,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0270,zz4_pair_0270,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,16,22,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0271,zz4_pair_0271,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,16,23,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0272,zz4_pair_0272,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,17,17,diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0273,zz4_pair_0273,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,17,18,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0274,zz4_pair_0274,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,17,19,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0275,zz4_pair_0275,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,17,20,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0276,zz4_pair_0276,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,17,21,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0277,zz4_pair_0277,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,17,22,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
zz4_H1_zz4_pair_0278,zz4_pair_0278,H1,sampler_dynamical_decoupling,ibm_fez,F_quantum_4,zz4,ZZ4,4,4,Sampler,4096,17,23,off_diagonal,all_qubits_all_zero_probability_for_compute_uncompute_fidelity,ZZ4_compute_uncompute_kernel_pair_circuit,inventory_only_not_submitted,,,"Enable dynamical decoupling only; record sequence, scheduling, and any default options.",,,Populate circuit_artifact_path/circuit_sha256/job_id after actual circuit build/submission.
